Date,Event_Name,Impact_Score
1993-02-01,Tratado de Maastricht / Integración UE,2
1993-02-02,Tratado de Maastricht / Integración UE,2
1993-02-03,Tratado de Maastricht / Integración UE,2
1993-02-04,Tratado de Maastricht / Integración UE,2
1993-02-05,Tratado de Maastricht / Integración UE,2
1993-02-06,Tratado de Maastricht / Integración UE,2
1993-02-07,Tratado de Maastricht / Integración UE,2
1993-02-08,Tratado de Maastricht / Integración UE,2
1993-02-09,Tratado de Maastricht / Integración UE,2
1993-02-10,Tratado de Maastricht / Integración UE,2
1993-02-11,Tratado de Maastricht / Integración UE,2
1993-02-12,Tratado de Maastricht / Integración UE,2
1993-02-13,Tratado de Maastricht / Integración UE,2
1993-02-14,Tratado de Maastricht / Integración UE,2
1993-02-15,Tratado de Maastricht / Integración UE,2
1993-02-16,Tratado de Maastricht / Integración UE,2
1993-02-17,Tratado de Maastricht / Integración UE,2
1993-02-18,Tratado de Maastricht / Integración UE,2
1993-02-19,Tratado de Maastricht / Integración UE,2
1993-02-20,Tratado de Maastricht / Integración UE,2
1993-02-21,Tratado de Maastricht / Integración UE,2
1993-02-22,Tratado de Maastricht / Integración UE,2
1993-02-23,Tratado de Maastricht / Integración UE,2
1993-02-24,Tratado de Maastricht / Integración UE,2
1993-02-25,Tratado de Maastricht / Integración UE,2
1993-02-26,Tratado de Maastricht / Integración UE,2
1993-02-27,Tratado de Maastricht / Integración UE,2
1993-02-28,Tratado de Maastricht / Integración UE,2
1993-03-01,Tratado de Maastricht / Integración UE,2
1993-03-02,Tratado de Maastricht / Integración UE,2
1993-03-03,Tratado de Maastricht / Integración UE,2
1993-03-04,Tratado de Maastricht / Integración UE,2
1993-03-05,Tratado de Maastricht / Integración UE,2
1993-03-06,Tratado de Maastricht / Integración UE,2
1993-03-07,Tratado de Maastricht / Integración UE,2
1993-03-08,Tratado de Maastricht / Integración UE,2
1993-03-09,Tratado de Maastricht / Integración UE,2
1993-03-10,Tratado de Maastricht / Integración UE,2
1993-03-11,Tratado de Maastricht / Integración UE,2
1993-03-12,Tratado de Maastricht / Integración UE,2
1993-03-13,Tratado de Maastricht / Integración UE,2
1993-03-14,Tratado de Maastricht / Integración UE,2
1993-03-15,Tratado de Maastricht / Integración UE,2
1993-03-16,Tratado de Maastricht / Integración UE,2
1993-03-17,Tratado de Maastricht / Integración UE,2
1993-03-18,Tratado de Maastricht / Integración UE,2
1993-03-19,Tratado de Maastricht / Integración UE,2
1993-03-20,Tratado de Maastricht / Integración UE,2
1993-03-21,Tratado de Maastricht / Integración UE,2
1993-03-22,Tratado de Maastricht / Integración UE,2
1993-03-23,Tratado de Maastricht / Integración UE,2
1993-03-24,Tratado de Maastricht / Integración UE,2
1993-03-25,Tratado de Maastricht / Integración UE,2
1993-03-26,Tratado de Maastricht / Integración UE,2
1993-03-27,Tratado de Maastricht / Integración UE,2
1993-03-28,Tratado de Maastricht / Integración UE,2
1993-03-29,Tratado de Maastricht / Integración UE,2
1993-03-30,Tratado de Maastricht / Integración UE,2
1993-03-31,Tratado de Maastricht / Integración UE,2
1993-04-01,Tratado de Maastricht / Integración UE,2
1993-04-02,Tratado de Maastricht / Integración UE,2
1993-04-03,Tratado de Maastricht / Integración UE,2
1993-04-04,Tratado de Maastricht / Integración UE,2
1993-04-05,Tratado de Maastricht / Integración UE,2
1993-04-06,Tratado de Maastricht / Integración UE,2
1993-04-07,Tratado de Maastricht / Integración UE,2
1993-04-08,Tratado de Maastricht / Integración UE,2
1993-04-09,Tratado de Maastricht / Integración UE,2
1993-04-10,Tratado de Maastricht / Integración UE,2
1993-04-11,Tratado de Maastricht / Integración UE,2
1993-04-12,Tratado de Maastricht / Integración UE,2
1993-04-13,Tratado de Maastricht / Integración UE,2
1993-04-14,Tratado de Maastricht / Integración UE,2
1993-04-15,Tratado de Maastricht / Integración UE,2
1993-04-16,Tratado de Maastricht / Integración UE,2
1993-04-17,Tratado de Maastricht / Integración UE,2
1993-04-18,Tratado de Maastricht / Integración UE,2
1993-04-19,Tratado de Maastricht / Integración UE,2
1993-04-20,Tratado de Maastricht / Integración UE,2
1993-04-21,Tratado de Maastricht / Integración UE,2
1993-04-22,Tratado de Maastricht / Integración UE,2
1993-04-23,Tratado de Maastricht / Integración UE,2
1993-04-24,Tratado de Maastricht / Integración UE,2
1993-04-25,Tratado de Maastricht / Integración UE,2
1993-04-26,Tratado de Maastricht / Integración UE,2
1993-04-27,Tratado de Maastricht / Integración UE,2
1993-04-28,Tratado de Maastricht / Integración UE,2
1993-04-29,Tratado de Maastricht / Integración UE,2
1993-04-30,Tratado de Maastricht / Integración UE,2
1993-05-01,Tratado de Maastricht / Integración UE,2
1993-05-02,Tratado de Maastricht / Integración UE,2
1993-05-03,Tratado de Maastricht / Integración UE,2
1993-05-04,Tratado de Maastricht / Integración UE,2
1993-05-05,Tratado de Maastricht / Integración UE,2
1993-05-06,Tratado de Maastricht / Integración UE,2
1993-05-07,Tratado de Maastricht / Integración UE,2
1993-05-08,Tratado de Maastricht / Integración UE,2
1993-05-09,Tratado de Maastricht / Integración UE,2
1993-05-10,Tratado de Maastricht / Integración UE,2
1993-05-11,Tratado de Maastricht / Integración UE,2
1993-05-12,Tratado de Maastricht / Integración UE,2
1993-05-13,Tratado de Maastricht / Integración UE,2
1993-05-14,Tratado de Maastricht / Integración UE,2
1993-05-15,Tratado de Maastricht / Integración UE,2
1993-05-16,Tratado de Maastricht / Integración UE,2
1993-05-17,Tratado de Maastricht / Integración UE,2
1993-05-18,Tratado de Maastricht / Integración UE,2
1993-05-19,Tratado de Maastricht / Integración UE,2
1993-05-20,Tratado de Maastricht / Integración UE,2
1993-05-21,Tratado de Maastricht / Integración UE,2
1993-05-22,Tratado de Maastricht / Integración UE,2
1993-05-23,Tratado de Maastricht / Integración UE,2
1993-05-24,Tratado de Maastricht / Integración UE,2
1993-05-25,Tratado de Maastricht / Integración UE,2
1993-05-26,Tratado de Maastricht / Integración UE,2
1993-05-27,Tratado de Maastricht / Integración UE,2
1993-05-28,Tratado de Maastricht / Integración UE,2
1993-05-29,Tratado de Maastricht / Integración UE,2
1993-05-30,Tratado de Maastricht / Integración UE,2
1993-05-31,Tratado de Maastricht / Integración UE,2
1993-06-01,Tratado de Maastricht / Integración UE,2
1993-06-02,Tratado de Maastricht / Integración UE,2
1993-06-03,Tratado de Maastricht / Integración UE,2
1993-06-04,Tratado de Maastricht / Integración UE,2
1993-06-05,Tratado de Maastricht / Integración UE,2
1993-06-06,Tratado de Maastricht / Integración UE,2
1993-06-07,Tratado de Maastricht / Integración UE,2
1993-06-08,Tratado de Maastricht / Integración UE,2
1993-06-09,Tratado de Maastricht / Integración UE,2
1993-06-10,Tratado de Maastricht / Integración UE,2
1993-06-11,Tratado de Maastricht / Integración UE,2
1993-06-12,Tratado de Maastricht / Integración UE,2
1993-06-13,Tratado de Maastricht / Integración UE,2
1993-06-14,Tratado de Maastricht / Integración UE,2
1993-06-15,Tratado de Maastricht / Integración UE,2
1993-06-16,Tratado de Maastricht / Integración UE,2
1993-06-17,Tratado de Maastricht / Integración UE,2
1993-06-18,Tratado de Maastricht / Integración UE,2
1993-06-19,Tratado de Maastricht / Integración UE,2
1993-06-20,Tratado de Maastricht / Integración UE,2
1993-06-21,Tratado de Maastricht / Integración UE,2
1993-06-22,Tratado de Maastricht / Integración UE,2
1993-06-23,Tratado de Maastricht / Integración UE,2
1993-06-24,Tratado de Maastricht / Integración UE,2
1993-06-25,Tratado de Maastricht / Integración UE,2
1993-06-26,Tratado de Maastricht / Integración UE,2
1993-06-27,Tratado de Maastricht / Integración UE,2
1993-06-28,Tratado de Maastricht / Integración UE,2
1993-06-29,Tratado de Maastricht / Integración UE,2
1993-06-30,Tratado de Maastricht / Integración UE,2
1993-07-01,Tratado de Maastricht / Integración UE,2
1993-07-02,Tratado de Maastricht / Integración UE,2
1993-07-03,Tratado de Maastricht / Integración UE,2
1993-07-04,Tratado de Maastricht / Integración UE,2
1993-07-05,Tratado de Maastricht / Integración UE,2
1993-07-06,Tratado de Maastricht / Integración UE,2
1993-07-07,Tratado de Maastricht / Integración UE,2
1993-07-08,Tratado de Maastricht / Integración UE,2
1993-07-09,Tratado de Maastricht / Integración UE,2
1993-07-10,Tratado de Maastricht / Integración UE,2
1993-07-11,Tratado de Maastricht / Integración UE,2
1993-07-12,Tratado de Maastricht / Integración UE,2
1993-07-13,Tratado de Maastricht / Integración UE,2
1993-07-14,Tratado de Maastricht / Integración UE,2
1993-07-15,Tratado de Maastricht / Integración UE,2
1993-07-16,Tratado de Maastricht / Integración UE,2
1993-07-17,Tratado de Maastricht / Integración UE,2
1993-07-18,Tratado de Maastricht / Integración UE,2
1993-07-19,Tratado de Maastricht / Integración UE,2
1993-07-20,Tratado de Maastricht / Integración UE,2
1993-07-21,Tratado de Maastricht / Integración UE,2
1993-07-22,Tratado de Maastricht / Integración UE,2
1993-07-23,Tratado de Maastricht / Integración UE,2
1993-07-24,Tratado de Maastricht / Integración UE,2
1993-07-25,Tratado de Maastricht / Integración UE,2
1993-07-26,Tratado de Maastricht / Integración UE,2
1993-07-27,Tratado de Maastricht / Integración UE,2
1993-07-28,Tratado de Maastricht / Integración UE,2
1993-07-29,Tratado de Maastricht / Integración UE,2
1993-07-30,Tratado de Maastricht / Integración UE,2
1993-07-31,Tratado de Maastricht / Integración UE,2
1993-08-01,Tratado de Maastricht / Integración UE,2
1993-08-02,Tratado de Maastricht / Integración UE,2
1993-08-03,Tratado de Maastricht / Integración UE,2
1993-08-04,Tratado de Maastricht / Integración UE,2
1993-08-05,Tratado de Maastricht / Integración UE,2
1993-08-06,Tratado de Maastricht / Integración UE,2
1993-08-07,Tratado de Maastricht / Integración UE,2
1993-08-08,Tratado de Maastricht / Integración UE,2
1993-08-09,Tratado de Maastricht / Integración UE,2
1993-08-10,Tratado de Maastricht / Integración UE,2
1993-08-11,Tratado de Maastricht / Integración UE,2
1993-08-12,Tratado de Maastricht / Integración UE,2
1993-08-13,Tratado de Maastricht / Integración UE,2
1993-08-14,Tratado de Maastricht / Integración UE,2
1993-08-15,Tratado de Maastricht / Integración UE,2
1993-08-16,Tratado de Maastricht / Integración UE,2
1993-08-17,Tratado de Maastricht / Integración UE,2
1993-08-18,Tratado de Maastricht / Integración UE,2
1993-08-19,Tratado de Maastricht / Integración UE,2
1993-08-20,Tratado de Maastricht / Integración UE,2
1993-08-21,Tratado de Maastricht / Integración UE,2
1993-08-22,Tratado de Maastricht / Integración UE,2
1993-08-23,Tratado de Maastricht / Integración UE,2
1993-08-24,Tratado de Maastricht / Integración UE,2
1993-08-25,Tratado de Maastricht / Integración UE,2
1993-08-26,Tratado de Maastricht / Integración UE,2
1993-08-27,Tratado de Maastricht / Integración UE,2
1993-08-28,Tratado de Maastricht / Integración UE,2
1993-08-29,Tratado de Maastricht / Integración UE,2
1993-08-30,Tratado de Maastricht / Integración UE,2
1993-08-31,Tratado de Maastricht / Integración UE,2
1993-09-01,Tratado de Maastricht / Integración UE,2
1993-09-02,Tratado de Maastricht / Integración UE,2
1993-09-03,Tratado de Maastricht / Integración UE,2
1993-09-04,Tratado de Maastricht / Integración UE,2
1993-09-05,Tratado de Maastricht / Integración UE,2
1993-09-06,Tratado de Maastricht / Integración UE,2
1993-09-07,Tratado de Maastricht / Integración UE,2
1993-09-08,Tratado de Maastricht / Integración UE,2
1993-09-09,Tratado de Maastricht / Integración UE,2
1993-09-10,Tratado de Maastricht / Integración UE,2
1993-09-11,Tratado de Maastricht / Integración UE,2
1993-09-12,Tratado de Maastricht / Integración UE,2
1993-09-13,Tratado de Maastricht / Integración UE,2
1993-09-14,Tratado de Maastricht / Integración UE,2
1993-09-15,Tratado de Maastricht / Integración UE,2
1993-09-16,Tratado de Maastricht / Integración UE,2
1993-09-17,Tratado de Maastricht / Integración UE,2
1993-09-18,Tratado de Maastricht / Integración UE,2
1993-09-19,Tratado de Maastricht / Integración UE,2
1993-09-20,Tratado de Maastricht / Integración UE,2
1993-09-21,Tratado de Maastricht / Integración UE,2
1993-09-22,Tratado de Maastricht / Integración UE,2
1993-09-23,Tratado de Maastricht / Integración UE,2
1993-09-24,Tratado de Maastricht / Integración UE,2
1993-09-25,Tratado de Maastricht / Integración UE,2
1993-09-26,Tratado de Maastricht / Integración UE,2
1993-09-27,Tratado de Maastricht / Integración UE,2
1993-09-28,Tratado de Maastricht / Integración UE,2
1993-09-29,Tratado de Maastricht / Integración UE,2
1993-09-30,Tratado de Maastricht / Integración UE,2
1993-10-01,Tratado de Maastricht / Integración UE,2
1993-10-02,Tratado de Maastricht / Integración UE,2
1993-10-03,Tratado de Maastricht / Integración UE,2
1993-10-04,Tratado de Maastricht / Integración UE,2
1993-10-05,Tratado de Maastricht / Integración UE,2
1993-10-06,Tratado de Maastricht / Integración UE,2
1993-10-07,Tratado de Maastricht / Integración UE,2
1993-10-08,Tratado de Maastricht / Integración UE,2
1993-10-09,Tratado de Maastricht / Integración UE,2
1993-10-10,Tratado de Maastricht / Integración UE,2
1993-10-11,Tratado de Maastricht / Integración UE,2
1993-10-12,Tratado de Maastricht / Integración UE,2
1993-10-13,Tratado de Maastricht / Integración UE,2
1993-10-14,Tratado de Maastricht / Integración UE,2
1993-10-15,Tratado de Maastricht / Integración UE,2
1993-10-16,Tratado de Maastricht / Integración UE,2
1993-10-17,Tratado de Maastricht / Integración UE,2
1993-10-18,Tratado de Maastricht / Integración UE,2
1993-10-19,Tratado de Maastricht / Integración UE,2
1993-10-20,Tratado de Maastricht / Integración UE,2
1993-10-21,Tratado de Maastricht / Integración UE,2
1993-10-22,Tratado de Maastricht / Integración UE,2
1993-10-23,Tratado de Maastricht / Integración UE,2
1993-10-24,Tratado de Maastricht / Integración UE,2
1993-10-25,Tratado de Maastricht / Integración UE,2
1993-10-26,Tratado de Maastricht / Integración UE,2
1993-10-27,Tratado de Maastricht / Integración UE,2
1993-10-28,Tratado de Maastricht / Integración UE,2
1993-10-29,Tratado de Maastricht / Integración UE,2
1993-10-30,Tratado de Maastricht / Integración UE,2
1993-10-31,Tratado de Maastricht / Integración UE,2
1993-11-01,Tratado de Maastricht / Integración UE,2
1994-12-20,Crisis del peso mexicano,2
1994-12-21,Crisis del peso mexicano,2
1994-12-22,Crisis del peso mexicano,2
1994-12-23,Crisis del peso mexicano,2
1994-12-24,Crisis del peso mexicano,2
1994-12-25,Crisis del peso mexicano,2
1994-12-26,Crisis del peso mexicano,2
1994-12-27,Crisis del peso mexicano,2
1994-12-28,Crisis del peso mexicano,2
1994-12-29,Crisis del peso mexicano,2
1994-12-30,Crisis del peso mexicano,2
1994-12-31,Crisis del peso mexicano,2
1995-01-01,Crisis del peso mexicano,2
1995-01-02,Crisis del peso mexicano,2
1995-01-03,Crisis del peso mexicano,2
1995-01-04,Crisis del peso mexicano,2
1995-01-05,Crisis del peso mexicano,2
1995-01-06,Crisis del peso mexicano,2
1995-01-07,Crisis del peso mexicano,2
1995-01-08,Crisis del peso mexicano,2
1995-01-09,Crisis del peso mexicano,2
1995-01-10,Crisis del peso mexicano,2
1995-01-11,Crisis del peso mexicano,2
1995-01-12,Crisis del peso mexicano,2
1995-01-13,Crisis del peso mexicano,2
1995-01-14,Crisis del peso mexicano,2
1995-01-15,Crisis del peso mexicano,2
1995-01-16,Crisis del peso mexicano,2
1995-01-17,Crisis del peso mexicano,2
1995-01-18,Crisis del peso mexicano,2
1995-01-19,Crisis del peso mexicano,2
1995-01-20,Crisis del peso mexicano,2
1995-01-21,Crisis del peso mexicano,2
1995-01-22,Crisis del peso mexicano,2
1995-01-23,Crisis del peso mexicano,2
1995-01-24,Crisis del peso mexicano,2
1995-01-25,Crisis del peso mexicano,2
1995-01-26,Crisis del peso mexicano,2
1995-01-27,Crisis del peso mexicano,2
1995-01-28,Crisis del peso mexicano,2
1995-01-29,Crisis del peso mexicano,2
1995-01-30,Crisis del peso mexicano,2
1995-01-31,Crisis del peso mexicano,2
1995-02-01,Crisis del peso mexicano,2
1995-02-02,Crisis del peso mexicano,2
1995-02-03,Crisis del peso mexicano,2
1995-02-04,Crisis del peso mexicano,2
1995-02-05,Crisis del peso mexicano,2
1995-02-06,Crisis del peso mexicano,2
1995-02-07,Crisis del peso mexicano,2
1995-02-08,Crisis del peso mexicano,2
1995-02-09,Crisis del peso mexicano,2
1995-02-10,Crisis del peso mexicano,2
1995-02-11,Crisis del peso mexicano,2
1995-02-12,Crisis del peso mexicano,2
1995-02-13,Crisis del peso mexicano,2
1995-02-14,Crisis del peso mexicano,2
1995-02-15,Crisis del peso mexicano,2
1995-02-16,Crisis del peso mexicano,2
1995-02-17,Crisis del peso mexicano,2
1995-02-18,Crisis del peso mexicano,2
1995-02-19,Crisis del peso mexicano,2
1995-02-20,Crisis del peso mexicano,2
1995-02-21,Crisis del peso mexicano,2
1995-02-22,Crisis del peso mexicano,2
1995-02-23,Crisis del peso mexicano,2
1995-02-24,Crisis del peso mexicano,2
1995-02-25,Crisis del peso mexicano,2
1995-02-26,Crisis del peso mexicano,2
1995-02-27,Crisis del peso mexicano,2
1995-02-28,Crisis del peso mexicano,2
1995-03-01,Crisis del peso mexicano,2
1995-03-02,Crisis del peso mexicano,2
1995-03-03,Crisis del peso mexicano,2
1995-03-04,Crisis del peso mexicano,2
1995-03-05,Crisis del peso mexicano,2
1995-03-06,Crisis del peso mexicano,2
1995-03-07,Crisis del peso mexicano,2
1995-03-08,Crisis del peso mexicano,2
1995-03-09,Crisis del peso mexicano,2
1995-03-10,Crisis del peso mexicano,2
1995-03-11,Crisis del peso mexicano,2
1995-03-12,Crisis del peso mexicano,2
1995-03-13,Crisis del peso mexicano,2
1995-03-14,Crisis del peso mexicano,2
1995-03-15,Crisis del peso mexicano,2
1995-03-16,Crisis del peso mexicano,2
1995-03-17,Crisis del peso mexicano,2
1995-03-18,Crisis del peso mexicano,2
1995-03-19,Crisis del peso mexicano,2
1995-03-20,Crisis del peso mexicano,2
1995-03-21,Crisis del peso mexicano,2
1995-03-22,Crisis del peso mexicano,2
1995-03-23,Crisis del peso mexicano,2
1995-03-24,Crisis del peso mexicano,2
1995-03-25,Crisis del peso mexicano,2
1995-03-26,Crisis del peso mexicano,2
1995-03-27,Crisis del peso mexicano,2
1995-03-28,Crisis del peso mexicano,2
1995-03-29,Crisis del peso mexicano,2
1995-03-30,Crisis del peso mexicano,2
1995-03-31,Crisis del peso mexicano,2
